FragmentID,SMILES,Unnamed: 2,MW,logP,HBD,HBA,TPSA,RotBonds,Solubility_mg_per_mL
Z3077736549,CC(C)C=1N=CC=C(N1)NCC2=CN(C)C(=O)NC2=O,,275.312,0.5990999999999999,2,6,92.66999999999999,4,0.0013534360538375234
Z2760941794,CCN(CC1CCCO1)C=2N=CN=C3C2N=CN3CC4(O)CCOC4C,,361.4460000000002,1.3714999999999997,1,8,85.53,6,5.31928454771562e-06
Z2760967450,CC(CN1CCOCC1)N(C)C=2N=CN=C3C2N=CN3CC(O)C4CCCO4,,390.4880000000002,0.523100000000001,1,9,88.77000000000001,7,2.2615650928117948e-06
Z2760971956,CC1OCCC1(O)CN2C=NC=3C(=NC=NC32)N4CC[C@H]([C@H]4C)N(C)CCO,,390.4880000000002,0.25750000000000056,2,9,99.77,6,1.8269938784879116e-05
Z2760964791,COCC(=O)NC1CN(C1)C=2N=CN=C3C2N=CN3CC4(O)CCOC4,,362.3900000000002,-1.0710999999999977,2,9,114.63,6,0.00014170044202307713
Z2760947618,CNC(=O)C1CCCN1C=2N=CN=C3C2N=CN3CC4(O)CCOCC4,,360.4180000000003,0.08259999999999912,2,8,105.4,4,0.00093277494559401
Z2760966238,O=C1NC[C@@H]2[C@H]1CCCN2C=3N=CN=C4C3N=CN4CC5(CO)COC5,,358.4020000000002,-0.4499999999999995,2,8,105.4,4,0.0020671787147077568
Z2760949154,CC1CN(CC1N2CCOCC2)C=3N=CN=C4C3N=CN4C5CC(CO)(CO)C5,,402.4990000000002,0.2891000000000007,2,9,99.77000000000001,5,8.327564510851286e-05
Z3077771951,CCN1C=C(CNC=2N=CN=CC2C)C(=O)NC1=O,,261.285,0.26701999999999987,2,6,92.66999999999999,4,0.002540416227393716
Z2760954288,N#CCC(=O)N1CCN(CC1)C=2N=CN=C3C2N=CN3C4CC(CO)(CO)C4,,385.4280000000002,-0.30552000000000024,2,9,131.4,5,0.00015572819915867878
Z107296904,COC=1C=CC=C(C1)C2=NOC(CN3C(=O)C(F)=CN(C3=O)C4CCCO4)=N2,,388.35500000000013,1.5649999999999995,0,9,101.38000000000001,5,1.1148024153419826e-05
Z2760965791,CCN(C=1N=CN=C2C1N=CN2C3CC(CO)(CO)C3)C4CCNC4=O,,360.4180000000001,-0.15299999999999997,3,8,116.4,6,4.347152466882313e-05
Z107296968,CC(NC(=O)CN1C(=O)C(F)=CN(C1=O)C2CCCO2)C=3C=CC4=CC=CC=C4C3,,411.4330000000001,2.4886999999999997,1,6,82.33,5,3.369407377325394e-06
Z2760968088,COC1(C)CCCN(C1)C=2N=CN=C3C2N=CN3C4CC(CO)(CO)C4,,361.4460000000002,1.1374999999999995,2,8,96.53,5,4.104622513856745e-05
Z2760969842,OCC1(CO)CC(C1)N2C=NC=3C(=NC=NC32)N4CCOC5(CCCOC5)C4,,389.45600000000036,0.5179999999999996,2,9,105.76,4,0.00035231505282616187
Z4897436600,O=C(O)C(F)(F)F.CC1CNC(C)CN(C1)C(=O)CCN2C=C(C(N)=O)C(=O)NC2=O,,451.40200000000027,-0.8846999999999978,4,7,167.58999999999997,4,0.0007442041353403198
Z2760960512,O=C1CC(CN1)C2CCCCN2C=3N=CN=C4C3N=CN4CC(O)C5CCCO5,,400.48300000000023,0.8611999999999997,2,8,105.4,5,3.440594458791845e-05
Z2760968821,COC[C@@H]1C[C@H](CN1C=2N=CN=C3C2N=CN3C4CC(CO)(CO)C4)OC,,377.4450000000003,0.3723000000000002,2,9,105.76,7,3.017072015804366e-06
Z2760963610,CC(C)CC1C(=O)NCCN1C=2N=CN=C3C2N=CN3CC4(O)CCOC4C,,388.4720000000002,0.7171000000000001,2,8,105.4,5,4.882703148777207e-05
Z335458190,CN1C=C(CNC=2C=CC=CC2)C(=O)N(C)C1=O,,245.28199999999998,0.6960999999999999,1,5,56.03,3,0.012594887095777767
Z1824109492,CC(=O)N1CC(C1)C(=O)NC2=NC=NC3=C2C(C)=C(C)N3CC4CCCO4,,371.44100000000026,1.6439399999999993,1,6,89.35000000000001,4,9.14478374703837e-05
Z1980908378,CC(NC=1N=CN=C2C1N=CN2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C=4C=CC=CC4Cl,,405.8420000000001,1.2642999999999993,4,9,125.55000000000001,5,1.8464076444281536e-05
Z2760963488,N#CCC1(O)CN(C1)C=2N=CN=C3C2N=CN3CC(O)C4CCCO4,,344.37500000000017,-0.16902000000000061,2,9,120.32,5,0.00023903924927535025
Z2760958535,CC(CS(C)=O)N(C)C=1N=CN=C2C1N=CN2CC3(CO)CCOCC3,,381.5020000000003,0.8185999999999991,1,8,93.37,7,1.5354879728563507e-06
Z431953146,OCC=1C=C(ON1)C=2C=CC=CC2,,175.187,1.8338999999999999,1,3,46.260000000000005,2,0.029541019246462543
Z45415660,NS(=O)(=O)C=1C=CC=2CCCC2C1,,197.25899999999993,0.8227000000000001,1,2,60.160000000000004,1,0.4772764735352357
Z53833897,COC(=O)C=1C=CC(Cl)=CC1N,,185.60999999999999,1.7087999999999999,1,3,52.32,1,0.1634388774413998
Z553832512,O=C(O)C=1C=CC=C2OCOC12,,166.13199999999995,1.1135,1,3,55.760000000000005,1,0.43688777596857276
Z1269191577,BrC=1C=CC(=CC1)C2=CNC=N2,,223.073,2.839200000000001,1,1,28.68,1,0.030946989525931397
Z235352033,CC=1C=CC=2NC(=CC2C1)C(=O)O,,175.187,2.1745199999999993,2,1,53.09,1,0.10491917707763453
Z57115077,O=C(O)CCC1=NC=2C=CC=CC2N1,,190.20200000000003,1.5800999999999998,2,2,65.97999999999999,3,0.006034199705152785
Z57607000,NC1=NC=2C(Cl)=CC=CC2S1,,184.65099999999998,2.5319000000000003,1,3,38.91,0,0.33033794592290655
Z94600359,CC=1C=CC=C(C(=O)O)C1N,,151.165,1.27542,2,2,63.31999999999999,1,0.40812542267632734
Z385373334,CC1=NC=C(S1)C(=O)O,,143.167,1.14972,1,3,50.19,1,0.5354808259709772
Z56922105,O=C(O)C=1C=CC(=CC1)C(F)(F)F,,190.11999999999995,2.403600000000001,1,1,37.3,1,0.07050433255866934
Z53116455,O=C(O)CCN1C=NC2=CC=CC=C21,,190.20200000000003,1.5110000000000001,1,3,55.12,3,0.006657523058310543
Z335290460,CN1C=C(CCC(=O)O)C=2C=CC=CC21,,203.241,2.1955,1,2,42.230000000000004,3,0.0026144005311702465
Z99600464,O=C(O)CC1=NOC=2C=CC=CC12,,177.15900000000002,1.4548999999999999,1,3,63.33,2,0.03975670837798438
Z367659362,CC(C)N1C(N)=NC=2C=CC=CC21,,175.235,2.1994,1,3,43.84,1,0.09874198485467642
Z56755653,NCCC=1C=CC(=CC1)S(N)(=O)=O,,200.26299999999995,-0.16479999999999995,2,3,86.18,3,0.05232558804707564
Z57833933,C1=CC=2C=CC=CC2N1,,117.15099999999997,2.1678999999999995,1,0,15.79,0,1.2820140951727577
Z56791635,OCC1=NC=2C=CC=CC2N1,,148.165,1.0552,2,2,48.910000000000004,1,0.7012722040729407
Z33546463,NC(=O)C=1C=CC=NC1,,122.12699999999997,0.18050000000000016,1,2,55.980000000000004,1,2.3228934477748693
Z57473348,O=C(O)CN1C=2C=CC=CC2C(=O)C=3C=CC=CC31,,253.25699999999998,2.2393,1,3,59.3,2,0.006498439171036854
Z57150899,O=C1C=CC=2C=CC(O)=CC2O1,,162.14399999999998,1.4986,1,3,50.44,0,1.5270388371862582
Z104495974,O=C1CCC=2C=CC=CC12,,132.16199999999998,1.8155000000000001,0,1,17.07,0,1.642544718732267
Z33546380,NC(=O)C=1C=CC=CN1,,122.12699999999997,0.18049999999999994,1,2,55.980000000000004,1,2.3228934477748706
Z1255448123,CC=1NC=2C=CC=CC2C(=O)C1O,,175.18699999999995,1.5421199999999997,2,2,53.09,0,1.4430018091592776
Z33546644,NC(=O)C=1C=NC=CN1,,123.11499999999998,-0.4245000000000001,1,3,68.87,1,4.647431201878082
Z57902803,CC=1C=CC=CC1S(N)(=O)=O,,171.22099999999998,0.6424200000000001,1,2,60.160000000000004,1,0.7803729897222207
Z969591530,NS(=O)(=O)C1=NC2=CC=CC=C2N1,,197.21900000000002,0.21029999999999982,2,3,88.84,1,0.9092052868102997
Z415653738,NC(=O)C=1C=CC=C2NC=CC12,,160.176,1.2668,2,1,58.88,1,0.40939472641221447
Z1509140701,C1=CC=2C(=CC=CC2N1)N3CCNCC3,,201.27299999999994,1.5774999999999995,2,2,31.060000000000002,1,0.26773670843890074
Z90121065,NC=1C=CC(C(=O)O)=C(O)C1,,153.137,0.6726000000000001,3,3,83.55000000000001,1,0.8483845186212688
Z111456674,O=C(O)C=1C=CC=CC1C(=O)C=2C=CC(F)=CC2,,244.22099999999998,2.754900000000001,1,2,54.37,3,0.0006573638313483769
Z802851752,CC=1C=CC=C(N)C1C(=O)O,,151.16500000000002,1.27542,2,2,63.32000000000001,1,0.40812542267632707
Z104480436,C1=NC(=CS1)C2=NC=3C=CC=CC3N2,,201.25400000000002,2.6864,1,3,41.57,1,0.039821509705578524
Z57902253,CCC=1C=CC(=CC1)S(N)(=O)=O,,185.24799999999996,0.8964000000000001,1,2,60.160000000000004,2,0.08700093657766848
Z385472506,COC=1C=CC=2NC=C(CC(=O)O)C2C1,,205.21299999999997,1.8035999999999999,2,2,62.32000000000001,3,0.003996651399217313
Z56899189,O=C1NC=2C=CC=C3C=CC=C1C23,,169.18299999999996,2.405500000000001,1,1,29.1,0,0.5192268252873393
Z330799458,CN(C)C=1C=CC(=CN1)C(=O)O,,166.17999999999998,0.8457999999999999,1,3,53.43000000000001,2,0.1210120880294632
Z808584750,CN1N=CC(C(=O)O)=C1C=2C=CC=CC2,,202.21300000000002,1.7852999999999999,1,3,55.120000000000005,2,0.022010477906662478
Z56922083,O=C1CC=2C=CC(Cl)=CC2N1,,167.595,1.8345999999999998,1,1,29.1,0,1.2044091821583192
Z104476884,O=C(O)C1=CC=C2OCOC2=C1,,166.13199999999998,1.1134999999999997,1,3,55.760000000000005,1,0.43688777596857287
Z239125320,NC(=O)C=1C=C(Cl)C=CC1N,,170.599,1.0211000000000001,2,2,69.11,1,0.4659182060743847
Z57160166,O=C(O)C=1C=CC=NC1C(=O)O,,167.11999999999998,0.478,2,3,87.49,2,0.148869053435268
Z57040472,NC1=NC=C(CC=2C=CC=CC2)S1,,190.27100000000002,2.3161000000000005,1,3,38.91,2,0.014226216074761643
Z45415560,NS(=O)(=O)C1=CC=CS1,,163.22299999999998,0.3955000000000002,1,3,60.160000000000004,1,1.1930915114598617
Z1104852895,CC=1C=CC(O)=C(CO)N1,,139.154,0.5879199999999998,2,3,53.35,1,1.3875584760323045
Z57915361,COC1=CC=CC(OC)=C1C(=O)O,,182.17499999999998,1.402,1,3,55.760000000000005,3,0.008302020055722871
Z440625162,OCC=1C=CC=C2OCCOC12,,166.17599999999996,0.9501,1,3,38.69,1,0.7007677402236323
Z1198233123,CC(=O)C1=CNC2=C(C)C=CC=C12,,173.215,2.6789200000000006,1,1,32.86,1,0.05831400881532894
Z385481296,O=C(O)C1=CC=C2C=CNC2=C1,,161.15999999999997,1.8660999999999999,2,1,53.089999999999996,1,0.1844515286093768
Z104476152,CN1CC=2C=CC=CC2NC1=O,,162.19199999999995,1.6639,1,1,32.34,0,1.5422047241835137
Z728884102,CCN1CCC2=C(N)C=CC=C2C1,,176.263,1.6468,1,2,29.259999999999998,1,0.26686189002473404
Z976688982,FC(F)(F)C=1C=CC(=NC1)OC2CCNCC2,,246.23199999999994,2.2311999999999994,1,3,34.15,2,0.01000345660769902
Z513733856,CCCC(=O)C=1C=CC=NC1,,149.19299999999996,2.0644,0,2,29.96,3,0.005109987607577739
Z1251357721,OCC1=CC=2C(Cl)=CC=CC2N1,,181.622,2.3135999999999997,2,1,36.019999999999996,1,0.10266538822678065
Z1154245575,C[C@@](O)(C(=O)O)C=1C=CC=CC1,,166.176,0.9786999999999999,2,2,57.53,2,0.10977819883887902
Z1198147845,OC=1C=CC=2C=NNC2C1,,134.138,1.2685,2,2,48.910000000000004,0,3.1281043104957926
Z220335556,C1=NOC=2C=CC=CC12,,119.12299999999996,1.8278,0,2,26.03,0,1.5478861779756772
Z804943488,C#CCN1CCOC1=O,,125.12699999999998,0.07180000000000009,0,2,29.54,1,3.3043773164606565
Z732776044,NC=1C=CC=C(C1)C=2C=CC=NC2,,170.215,2.3308,1,2,38.91,1,0.09115926799028955
Z102767654,CNCC=1C=CC(=CC1)N2CCCCC2,,204.3169999999999,2.396300000000001,1,2,15.27,3,0.00280704970725165
Z729557174,FC(F)(F)C=1N=CC(Br)=CN1,,226.983,2.2579000000000002,0,2,25.78,0,0.3400491798433996
Z316258722,O=C(O)COC1CCCCC1,,158.19699999999997,1.4203,1,2,46.53,3,0.011230726301850603
Z55692894,CC1=NC=2C=CC=CC2N1,,132.16599999999997,1.8713199999999999,1,1,28.68,0,1.5020311737725325
Z56960237,O=C1NC=CC=2C=CC=CC12,,145.16099999999997,1.5281,1,1,32.86,0,2.1280839258289324
Z228589126,O=C(O)CNC(=O)NC1CCCCC1,,200.23799999999994,0.7028999999999994,3,2,78.43,3,0.019260337757959437
Z818727120,OC=1C=CN=C2C=CC=CC12,,145.16099999999997,1.9404,1,2,33.120000000000005,0,1.1659495290772168
Z381356458,N=C(N)C1=CC=C2C=CC=CC2=C1,,170.21499999999997,2.12387,2,1,49.870000000000005,1,0.12314214921997478
Z1508957209,O=C(O)C=1C=CC=2NC(=O)CSC2C1,,209.22599999999997,1.4289999999999998,2,3,66.4,1,0.18912304525396761
Z104476536,COC=1C=CC=C(C(=O)O)C1OC,,182.17499999999998,1.402,1,3,55.760000000000005,3,0.008302020055722871
Z56889474,O=C1C=CNC(=O)N1,,112.088,-0.9368000000000001,2,2,65.72,0,69.5788938365136
Z397587554,CC=1C=C(CO)C2=CC=CC=C2N1,,173.215,2.03552,1,2,33.120000000000005,1,0.14775932489315652
Z104477750,N#CC=1C=CC=CC1O,,119.12299999999996,1.26388,1,2,44.019999999999996,0,3.184700691441204
Z1118536235,O=C(O)C1=CC=C2NC=CC2=C1,,161.16,1.8660999999999999,2,1,53.089999999999996,1,0.18445152860937644
Z56839706,O=C(O)C1=CC=2C=CC=CC2O1,,162.14399999999998,2.1310000000000002,1,2,50.44,1,0.11102942293365155
Z104480244,CCOC=1C=CC=CC1O,,138.16599999999997,1.7908999999999997,1,2,29.46,2,0.05305728032897695
Z414314668,NC=1C=NC=CC1C(=O)O,,138.12599999999998,0.3620000000000001,2,3,76.21,1,1.4144064730605526
Z31721188,O=C(C=1C=CC=C(O)C1)N2CCOCC2,,207.2289999999999,0.8646,1,3,49.769999999999996,1,0.4724030917379503
Z56926518,OC=1C=CC=C2C=CC=NC12,,145.16099999999997,1.9403999999999995,1,2,33.120000000000005,0,1.1659495290772168
Z104473570,OCCOC=1C=CC=CC1,,138.16599999999997,1.0576999999999999,1,2,29.46,3,0.027967972546660988
Z373768900,CCN1C=C(C=N1)NC(=O)C2CCC2,,193.24999999999997,1.6416,1,3,46.92,3,0.006001247009882991
Z57200682,CC1=CC=2C=CC=CC2N1,,131.17799999999997,2.4763200000000003,1,0,15.79,0,0.7511657974892564
Z104473344,O=C(O)CC1=CC=CS1,,142.17899999999997,1.3752000000000002,1,2,37.3,2,0.08455701735048765
Z104473820,CC=1C=CC=C(O)C1,,108.13999999999999,1.7006199999999998,1,1,20.23,0,2.4931463069403437
Z1079133092,COC(=O)C1=CNC=2N=CC=CC12,,176.175,1.3494999999999997,1,3,54.980000000000004,1,0.2881338486218364
Z57124104,O=C(O)C=1C=NC=C(O)C1,,139.10999999999999,0.4853999999999999,2,3,70.42,1,1.2721969516499672
Z104473462,O=C(O)C1=CC=CO1,,112.08399999999997,0.9778,1,2,50.44,1,0.8355430313821341
Z104476320,CC(C)C=1C=CC(N)=CC1,,135.20999999999998,2.3922000000000008,1,1,26.02,1,0.13046704103538664
Z57127524,COC=1C=CC=CC1C(=O)O,,152.14899999999997,1.3934,1,2,46.53,2,0.06728578170965648
Z57131035,O=C1CNC(=O)N1,,100.077,-1.1742,2,2,58.2,0,115.45237679277113
Z45415567,NS(=O)(=O)C=1C=CC(F)=CC1,,175.18399999999997,0.4731000000000003,1,2,60.160000000000004,1,0.9645852984673785
Z119989536,O=C(O)C1=CC2=C(Cl)C=CC=C2N1,,195.60500000000002,2.5195,2,1,53.089999999999996,1,0.05306448478296545
Z56865289,NC(=O)CN1CCCC1=O,,142.158,-0.9059000000000004,1,2,63.400000000000006,2,1.6132761180164157
Z104378302,NC1=NC=2C=CC=CC2N1,,133.15399999999997,1.1451,2,2,54.699999999999996,0,3.4768537051790425
Z56926669,NNC(=O)C=1C=CC=CC1,,136.15399999999997,0.29009999999999964,2,2,55.12,1,2.1300637661282495
Z57914061,O=C(O)C=1C=CC=CC1F,,140.11299999999997,1.5239,1,1,37.3,1,0.38012009748949277
Z55928828,CC=1C=C2N=CNC2=CC1C,,146.19299999999998,2.17974,1,1,28.68,0,0.869388273971685
Z104477476,COC=1C=CC(C)=CC1N,,137.18199999999996,1.58582,1,2,35.25,1,0.36492375096299107
Z203045032,CC=1C=CN=C(N)C1,,108.144,0.9722200000000001,1,2,38.91,0,5.540526406587115
Z840267872,NC1=NC=2C=CC=CC2C(=O)N1,,161.16399999999996,0.5053000000000001,2,3,71.77,0,5.637573769325156
Z104473678,OC=1C=CC=2OCOC2C1,,138.122,1.1209,1,3,38.69,0,3.729060748205953
Z45415554,NS(=O)(=O)C=1C=CC=CC1,,157.194,0.3340000000000002,1,2,60.160000000000004,1,1.369156729239651
Z104476062,CC(C)(C)C1=CC=C(O)C(O)=C1,,166.21999999999997,2.3953000000000015,2,2,40.46,0,0.5374279858238367
Z56854473,CC(=O)C=1C=CC=2OCCOC2C1,,178.18699999999995,1.6603999999999999,0,3,35.53,1,0.20271440733695836
Z56946871,NC=1C=CC(F)=CC1C(=O)O,,155.12800000000001,1.1061,2,2,63.32000000000001,1,0.5059802826920615
Z104478452,COC=1C=CC(=CC1OC)C(=O)O,,182.17499999999998,1.4020000000000001,1,3,55.760000000000005,3,0.008302020055722871
Z104474062,O=C(O)C=1C=CC=C(Cl)C1,,156.56799999999998,2.0382,1,1,37.3,1,0.1592631876712351
Z608061328,O=C(O)CC=1C=CC=CC1O,,152.14899999999997,1.0192999999999999,2,2,57.53,2,0.11577273744520493
Z104479892,O=C(O)CCC1CCCCC1,,156.22499999999997,2.4315000000000007,1,1,37.3,3,0.002988894138450864
Z57825381,O=C(O)C=1C=CC=CC1Br,,201.01899999999995,2.1473000000000004,1,1,37.3,1,0.09253804244960015
Z728187792,C1=CNC(=N1)C=2C=CN=CC2,,145.165,1.4716999999999998,1,2,41.57,1,0.3726043479749727
Z56862720,O=C(O)CCC1=NC=2C=CC=CC2NC1=O,,218.21200000000002,0.9402999999999999,2,3,83.04999999999998,3,0.009274173787064296
Z57127332,O=C(O)CCC=1C=CC=CC1,,150.177,1.7038,1,1,37.3,3,0.00900144069285025
Z104476002,O=C(O)C=1C=NC=CN1,,124.09899999999999,0.1747999999999999,1,3,63.08,1,2.097734312228744
Z56851240,NC=1C=CC(=CC1)S(N)(=O)=O,,172.20899999999997,-0.08379999999999999,2,3,86.18,1,1.8033251717652763
Z111833788,CC=1C=CC(N)=C(C1)C(=O)O,,151.16500000000002,1.27542,2,2,63.32000000000001,1,0.40812542267632707
Z271005928,NCCCN1CCC=2C=CC=CC2C1,,190.29,1.3934999999999995,1,2,29.259999999999998,3,0.01127594544773364
Z119990438,O=C(O)C1=CC2=CC=C(Cl)C=C2N1,,195.605,2.5195,2,1,53.089999999999996,1,0.053064484782965445
Z1198172211,O=C(O)C1=CC=2OC=CC2N1,,151.12099999999998,1.4591,2,2,66.22999999999999,1,0.3004426740757778
Z1509140850,COC=1C=CC=2NC=C(CN(C)C)C2C1,,204.27299999999997,2.2381,1,2,28.259999999999998,3,0.0029522651986947325
Z104478552,O=C(O)CC=1C(Cl)=CC=CC1Cl,,205.04000000000002,2.6205000000000007,1,1,37.3,2,0.008163484888791872
Z104507276,COC=1C=CC=2NC=CC2C1,,147.177,2.1765,1,1,25.02,1,0.1659692174122975
Z45415607,CCCC=1C=CC(=CC1)S(N)(=O)=O,,199.27499999999995,1.2865,1,2,60.160000000000004,3,0.007915763637252483
Z56922074,O=C1C=C(O)C=2C=CC=CC2O1,,162.14399999999998,1.4986,1,3,50.44,0,1.5270388371862582
Z56900768,O=C(O)COC=1C=CC=C2C=CC=CC12,,202.209,2.3032000000000004,1,2,46.53,3,0.002127691611876044
Z203881854,CC=1C=CC(F)=CC1C(=O)O,,154.14000000000001,1.8323200000000002,1,1,37.3,1,0.21881936562776677
Z178961272,O=C(O)CCC=1C=CC(Cl)=CC1,,184.622,2.3572000000000006,1,1,37.3,3,0.0026229562776332893
Z106939542,NC=1C=C(F)C=CC1C(=O)O,,155.128,1.1061,2,2,63.32000000000001,1,0.5059802826920614
Z90120144,N#CCC=1C=CC(O)=CC1,,133.14999999999998,1.45828,1,2,44.019999999999996,1,0.3999215166705644
Z89267039,NC1=NC=2C=C(Cl)C=CC2O1,,168.58299999999997,2.0633999999999997,1,3,52.05,0,0.6242480264470862
Z45415617,NS(=O)(=O)C=1C=C(Cl)C=C(Cl)C1,,226.084,1.6408000000000005,1,2,60.160000000000004,1,0.1106330864002336
Z425794744,CC1=NC=CN1CCO,,126.15899999999999,0.18381999999999993,1,3,38.05,2,0.5255642765949037
Z1192367241,CC=1C=C(C)N=C(N)C1,,122.171,1.28064,1,2,38.91,0,3.2752520617589043
Z234895085,NC=1C=NC=2C=CC=CC2C1,,144.17699999999996,1.817,1,2,38.91,0,1.2966673772044717
Z1259162108,NC=1C=CC=C2NC=NC12,,133.154,1.1451,2,2,54.7,0,3.4768537051790434
Z800222638,O=C(O)C1=CSC=N1,,129.14,0.8413,1,3,50.19,1,0.9230681839131131
Z104475374,CC=1C=CC(N)=NC1,,108.14400000000002,0.9722199999999999,1,2,38.91,0,5.540526406587116
Z317038012,O=C(O)CCC=1C=CC(O)=CC1,,166.17600000000002,1.4094,2,2,57.53,3,0.010694859927572527
Z94601331,CNC(=O)C=1C=C(Cl)C=CN1,,170.599,1.0946,1,2,41.99,1,0.5232686078393017
Z104478032,OCC=1C=CC(Cl)=CC1,,142.585,1.8322999999999998,1,1,20.23,1,0.3022162691774911
Z104478474,CCC=1C=CC(=CC1)C(=O)O,,150.17699999999996,1.9472,1,1,37.3,2,0.03475121748700475
Z45415618,NS(=O)(=O)C=1C=CC=CC1Cl,,191.63899999999998,0.9874000000000002,1,2,60.160000000000004,1,0.39563991144208716
Z1160902020,FC=1C=CC=2NC=CC2C1,,135.141,2.3070000000000004,1,0,15.79,0,0.9348951962051418
Z1201618250,O=C(O)C1=COC=2CCCC(=O)C12,,180.15899999999996,1.4968,1,3,67.50999999999999,1,0.1890715404298083
Z1201620809,FC=1C=C(F)C=2NC=CC2C1,,153.131,2.4461000000000004,1,0,15.79,0,0.6696809093269648
Z89283908,O=C(O)C1=CNC2=CC=CC=C12,,161.16,1.8660999999999999,2,1,53.089999999999996,1,0.18445152860937644
Z57169486,O=C1C=CC=2C=CC=CC2O1,,146.14499999999998,1.793,0,2,30.21,0,1.2818433704475027
Z104482458,CC=1ON=C(C1C(=O)O)C=2C=CC=CC2,,203.197,2.3482200000000004,1,3,63.33,2,0.008604730875560159
Z56820416,NC1=NNC=2C=CC=CC12,,133.15399999999997,1.1451,2,2,54.699999999999996,0,3.4768537051790425
Z119989628,CC=1C=CC=2C=C(NC2C1)C(=O)O,,175.187,2.1745199999999993,2,1,53.09,1,0.10491917707763453
Z147641710,O=C1CNC=2C=CC(=CC2N1)C(F)(F)F,,216.16199999999995,2.0694,2,2,41.13,0,0.5445941224955599
Z235348069,NC=1C=CC=C2C=NNC12,,133.154,1.1451,2,2,54.699999999999996,0,3.4768537051790434
Z53021532,NS(=O)(=O)C=1C=CC(=CC1)C(=O)O,,201.20299999999997,0.03219999999999995,2,3,97.46000000000001,2,0.18328623572206842
Z56899125,NC1=NC=2C=CC(F)=CC2S1,,168.19599999999997,2.0176,1,3,38.91,0,0.8025137150638785
Z104495736,NC=1C=CC=CC1CO,,123.15499999999999,0.7610999999999999,2,2,46.25,1,1.3240306800397064
Z104502228,NC(=O)C=1C=CC(O)=CC1,,137.13799999999998,0.49110000000000004,2,2,63.32000000000001,1,1.4112020916529537
Z104477464,C1=CC=C(C=C1)CC=2C=CN=CC2,,169.227,2.6724000000000006,0,1,12.89,2,0.012540367258811216
Z1201621962,O=C(O)C=1C=CC(=NC1)C=2C=CC=CC2,,199.209,2.4468000000000005,1,2,50.19,2,0.009280879957672638
Z45415581,NS(=O)(=O)C=1C=CC=CC1F,,175.18399999999997,0.4731000000000002,1,2,60.160000000000004,1,0.9645852984673785
Z336087926,CCCC=1C=CC=CC1N,,135.20999999999995,2.2213000000000003,1,1,26.02,2,0.030420602605153335
Z317037960,CC=1C=CC=CC1CCC(=O)O,,164.204,2.0122199999999997,1,1,37.3,3,0.005150155384901937
Z104476066,O=C(O)CC1=CC=C(Cl)C(Cl)=C1,,205.04,2.6205000000000007,1,1,37.3,2,0.00816348488879187
Z1201620461,CC=1C(O)=CC=CC1C(=O)O,,152.14899999999997,1.3988200000000002,2,2,57.53,1,0.3668670455720579
Z361423098,NC=1C=CC=2N=C(CC=3C=CC=CC3)OC2C1,,224.26300000000003,3.0008000000000017,1,3,52.05,2,0.0031880346095059277
Z104501152,CC1=CC(C)=NC(N)=N1,,123.15900000000002,0.6756399999999999,1,3,51.8,0,6.552803636750725
Z57127903,O=C1NC=2C=CC=CC2C1=O,,147.13299999999995,0.8213999999999999,1,2,46.17,0,4.863887151691474
Z57984669,CC1=NC(=CS1)C2=CC=CC(N)=C2,,190.271,2.7007199999999996,1,3,38.91,1,0.04474853283168678
Z1162450204,N#CCC1=CNC=2C=CC(Cl)=CC12,,190.63299999999998,2.887380000000001,1,1,39.58,1,0.03370886132524756
Z385446074,CC=1C=CC=2C(=CNC2C1)C(=O)O,,175.187,2.1745199999999993,2,1,53.09,1,0.10491917707763453
Z1378432729,NS(=O)(=O)C1=CC2=CC=CC=C2O1,,197.215,1.0802000000000005,1,3,73.30000000000001,1,0.27408227086809
Z316118634,O=C(O)C=1C=CC=C2OCCOC12,,180.15899999999993,1.156,1,3,55.760000000000005,1,0.36461133225367687
Z255114686,NC=1C=CC=2N=CC=CC2C1,,144.177,1.817,1,2,38.91,0,1.2966673772044708
Z57221419,CC(=O)C=1C=CC(O)=C(C)C1,,150.17699999999996,1.90322,1,2,37.3,1,0.2035529610769351
Z979311300,CC=1C=CC=2NC=CC2C1,,131.178,2.4763200000000003,1,0,15.79,0,0.7511657974892565
Z57033885,O=C1CCNC(=O)N1,,114.10399999999998,-0.7841,2,2,58.2,0,61.184169471914856
Z1203162033,COC=1C=C(C=CC1O)CC(=O)O,,182.17499999999995,1.0279,2,3,66.76,3,0.014284557060263594
Z104503564,O=C(O)C=1C=CC(O)=C(Cl)C1,,172.56699999999998,1.7437999999999998,2,2,57.53,1,0.18848133498198222
Z300095616,NS(=O)(=O)N1CCCCC1,,164.22999999999996,-0.3241999999999998,1,2,63.400000000000006,1,3.214197010947966
Z19674820,COC(=O)C=1C=CC(O)=CC1,,152.149,1.1788,1,3,46.53,1,0.5048022736274217
Z666140572,O=C(O)C1=CC=2SC=CC2S1,,184.241,2.6610000000000005,1,3,37.3,1,0.05115193677988956
Z99601182,O=C(O)C=1C=NN(C1)C=2C=CC=CC2,,188.18600000000004,1.5705,1,3,55.12,2,0.0341742593650727
Z57376600,CC=1N=C(N)C=CC1Br,,187.03999999999996,1.73472,1,2,38.91,0,1.0279047993648953
